,Unnamed: 0,id,subject_class_x,subject_id,object_class,object_id,context_class_x,context_id,created_at,description,action_template_id,value,is_hidden,ext_data,created_at_year,created_at_quarter,created_at_month,created_at_date,created_at_weekday,created_at_hour,subject_class_y,context_class_y,Категория,action_category,action
1394,100375,567630,DealActualStagePoint,172920.0,User,61.0,Deal,4580.0,1610446883,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 1. Презентация преимуществ работы с нашей компанией. Презентация нашей техники (каталоги, видео, любые другие демонстрационные материалы) в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1395,100370,567635,DealActualStagePoint,172922.0,User,61.0,Deal,4580.0,1610446894,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Предоставление отзывов других клиентов (публикации, устно или совместное посещение) в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1396,100353,567652,Deal,4236.0,User,61.0,Deal,4236.0,1610447722,"Butyrin, Sergey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №4236 - <rb-link object=""Deal"" text=""4236.Сделка с клиентом СПК Пустынский СХ8.80"" params=""{&quot;id&quot;:4236,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 19.02.2021.",85.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,"изменил значение в поле ""Дата контрактации"""
1397,100365,567640,DealActualStagePoint,172930.0,User,61.0,Deal,4580.0,1610446907,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 4. Согласование с клиентом финансовой схемы и сроков оплаты в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1398,100354,567651,Deal,3770.0,User,61.0,Deal,3770.0,1610447688,"Butyrin, Sergey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №3770 - <rb-link object=""Deal"" text=""3770.Сделка с клиентом ЗАО Импульс-Инвест М340"" params=""{&quot;id&quot;:3770,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 26.02.2021.",85.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,"изменил значение в поле ""Дата контрактации"""
1399,100369,567636,Deal,4580.0,User,61.0,Deal,4580.0,1610446897,"Butyrin, Sergey изменил этап сделки №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 3. Переговоры. Клиент: <rb-link object=""Company"" text=""ЗАО Башмаковский хлеб"" params=""{&quot;id&quot;:1381}""></rb-link>.",14.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,изменил этап сделки
1400,100355,567650,Deal,4367.0,User,61.0,Deal,4367.0,1610447646,"Butyrin, Sergey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №4367 - <rb-link object=""Deal"" text=""4367.Сделка с клиентом КФХ Бареев К.Ф. JULIA 24x70"" params=""{&quot;id&quot;:4367,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 29.01.2021.",85.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,"изменил значение в поле ""Дата контрактации"""
1401,100356,567649,Comment,59116.0,User,61.0,Deal,4580.0,1610447472,"Butyrin, Sergey создал новый комментарий ""Комментарии в сделке № 4207"" в сделке №4580 - .",3.0,,False,,2021,1,1,2021-01-12,2,13,Comment,Deal,Сделка,deal,создал новый комментарий в сделке
1402,100366,567639,DealActualStagePoint,172929.0,User,61.0,Deal,4580.0,1610446905,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Согласование с клиентом окончательной цены и скидок в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1403,100357,567648,DealActualStagePoint,172940.0,User,61.0,Deal,4580.0,1610447295,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 6.	Внесение клиентом задатка в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1404,100368,567637,DealActualStagePoint,172927.0,User,61.0,Deal,4580.0,1610446902,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 1. Работа с возражениями клиента в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1405,100367,567638,DealActualStagePoint,172928.0,User,61.0,Deal,4580.0,1610446903,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 2. Согласование с клиентом окончательной спецификации и количества в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1406,100364,567641,DealActualStagePoint,172931.0,User,61.0,Deal,4580.0,1610446909,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 5. Утверждение с клиентом точных сроков поставки и реализации в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1407,100347,567658,Deal,3811.0,User,61.0,Deal,3811.0,1610447964,"Butyrin, Sergey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №3811 - <rb-link object=""Deal"" text=""3811.Сделка с клиентом СПК Петровский Т7060"" params=""{&quot;id&quot;:3811,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 05.02.2021.",85.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,"изменил значение в поле ""Дата контрактации"""
1408,100349,567656,Deal,3934.0,User,61.0,Deal,3934.0,1610447839,"Butyrin, Sergey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №3934 - <rb-link object=""Deal"" text=""3934.Сделка с клиентом ТНВ им. Димитрова AF6150"" params=""{&quot;id&quot;:3934,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 05.02.2021.",85.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,"изменил значение в поле ""Дата контрактации"""
1409,100378,567627,DealActualStagePoint,172911.0,User,61.0,Deal,4580.0,1610446876,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 3. Сбор и внесение информации о конкурентах, с которыми работает клиент в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
1410,100376,567629,Deal,4580.0,User,61.0,Deal,4580.0,1610446879,"Butyrin, Sergey изменил этап сделки №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новый этап: 2. Презентационная работа. Клиент: <rb-link object=""Company"" text=""ЗАО Башмаковский хлеб"" params=""{&quot;id&quot;:1381}""></rb-link>.",14.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,изменил этап сделки
1411,100346,567659,Deal,2706.0,User,61.0,Deal,2706.0,1610448052,"Butyrin, Sergey, Менеджер по продажам техники, изменил значение в поле ""Дата контрактации"" в сделке №2706 - <rb-link object=""Deal"" text=""2706.Сделка с клиентом ЗАО Импульс-Инвест М340"" params=""{&quot;id&quot;:2706,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>. Новое значение: 05.02.2021.",85.0,,False,,2021,1,1,2021-01-12,2,13,Deal,Deal,Сделка,deal,"изменил значение в поле ""Дата контрактации"""
1412,100377,567628,DealActualStagePoint,172910.0,User,61.0,Deal,4580.0,1610446877,"Butyrin, Sergey, Менеджер по продажам техники, выбрал пункт чек-листа 2. Внесение данных в карточку RB обновленных данных о контактных лицах (ЛПР, ЛВПР и прочих контактных лицах) в сделке №4580 - <rb-link object=""Deal"" text=""4580.Сделка с клиентом ЗАО Башмаковский хлеб NH N6050"" params=""{&quot;id&quot;:4580,&quot;type&quot;:&quot;equipment&quot;}""></rb-link>.",17.0,,False,,2021,1,1,2021-01-12,2,13,DealActualStagePoint,Deal,Сделка,deal,выбрал пункт чек-листа
